textid	text	target
61	Acɛkpìkpà síxú gɔn tòví lɛ́ɛ cɔ́ ɖò azɔnkwín nɛ́ lí nù ǎ " mɔ̌ wú wɛ é ɖɔ émí ná gbéjé lanmɛ nú agùn Kplékplé ée ɖò wɛn nú azɔnkwín nɛ́ é bǐ .	NOUN VERB VERB NOUN DET VERB ADP NOUN ADJ ADP ADP PART PUNCT NOUN ADP VERB PRON VERB PRON VERB VERB NOUN ADP NOUN NOUN PRON VERB ADP ADP NOUN ADJ PART ADJ PUNCT
62	Yɛ yíyí : William Yémalin Tchoki Maurice Thantan .	PRON VERB PUNCT PROPN PROPN NOUN PROPN PROPN PUNCT
63	Gǎn ée ɖɔ̀nǔ dó gbaví nukpɛ́nnɔ gɔnu lɛ́ɛ " gbaví bowun bowun lɛ́ɛ kpódó wɛn jíjlá kpán nù ɔ́ ( HAAC ) "	NOUN PRON VERB ADP NOUN NOUN NOUN DET PUNCT NOUN PROPN ADV DET CCONJ NOUN NOUN CCONJ ADP DET PUNCT PROPN PUNCT PUNCT
64	ɖè ɖɔ nú è sè ɖé tɔ́n ɖò azǎn 7ɔ́ lyasùn xwè 2020ɔ́ tɔn gbè " bó nyì gbehwan mɛ ée nɔ́ wà xó jíjlá zɔ́ ɖò mɔkàn jí bɔ è má ná gbè tɔn yě ǎ lɛ́ɛ ɖɔ ye ní ɖó azɔ̌ yetɔn tè .	VERB VERB ADP PRON VERB ADV ADJ ADP NOUN NUM PROPN NOUN NUM ADJ NOUN PUNCT ADP AUX NOUN PRON PRON VERB VERB NOUN NOUN ADV ADP NOUN ADP CCONJ PRON VERB VERB NOUN ADJ PRON PART DET SCONJ PRON AUX VERB NOUN ADJ ADP PUNCT
65	Xó jíjlá zɔ́ wá tɔ́ gbɔn mɔkàn jí tɔ́ ée ɖò Benɛ tò mɛ̀ lɛ́ɛ ɔ́ " ényí ye má xwédó nǔzɔnmɛ HAAC tɔn ǎ ɔ́ " è ná jɛ gǒ mɛ̀ nú yě .	NOUN NOUN ADV VERB ADJ ADP NOUN ADP ADJ PRON VERB PROPN NOUN ADP DET DET PUNCT SCONJ PRON VERB VERB NOUN PROPN ADJ PART DET PUNCT PRON VERB VERB PART ADP ADP PRON PUNCT
66	Cóbónú gbehwan nyì mɛ nɛ́ ná tɔ́n sín HAAC nù mɛ̀ ɔ́ " xó jíjlá gbɔn mɔkàn jí sín azɔxwé	SCONJ NOUN AUX NOUN ADJ VERB VERB ADP PROPN ADP ADP DET PUNCT VERB VERB ADP NOUN ADP ADP NOUN
67	wɛ mɛ lɛ́ɛ tó ɖò hùnhùn agbafafa má byɔ gbè hwɛ̌ .	VERB PRON DET VERB VERB NOUN NOUN VERB VERB NOUN ADV PUNCT
68	Mɛ ée tlɛ ko ɖó gbaví nukpɛ́nnɔ gɔnu alǒ gbaví bowun bowun gɔnu kpáa lɛ́ɛ ɔ́ " cóbónú ye ná sɔ̀ dó mɔkàn jí ɔ́ " sɛ́n è ná xwédó bɔ HAAC ná tó ná gbè tɔn hwɛ̌ ɔ́ ɖye :	NOUN PRON VERB ADV VERB NOUN ADJ NOUN CCONJ NOUN VERB ADV NOUN ADJ DET DET PUNCT NOUN PRON VERB VERB ADP NOUN ADP DET PUNCT NOUN PRON VERB VERB CCONJ PROPN VERB VERB VERB NOUN ADJ ADV DET PART PUNCT
69	" Xó jlá zɔ́ wíwá gbɔn mɔkàn jí alɔkpa ɖěbǔ ɖò Benɛ tò ɔ́ " é síxú nyí vɔ̌nu alǒ è nɔ́ bló bó nɔ́ yí kwɛ́ " HAAC wɛ́ ná tó ná gbè tɔn hwɛ̌ .	PUNCT NOUN VERB VERB NOUN ADP NOUN ADP NOUN ADV ADP PROPN NOUN DET PUNCT PRON VERB AUX VERB CCONJ PRON VERB VERB ADP VERB VERB VERB PUNCT PROPN VERB VERB ADV VERB NOUN ADJ ADV PUNCT
70	" Sɛ́nkwín ée ɖɔ̀nǔ dé nù ɔ́ " xixa tɔn ɖye : sɛ́nkwín 252ɔ́ sɛ́n 2015 - 7 azǎn 20 xwèjísùn xwè 2015ɔ́ tɔn bɛ́ kɛnu dó wɛn jíjlá zɔ́ ɔ́ wú .	PUNCT NOUN PRON VERB VERB ADP DET PUNCT NOUN ADJ ADJ PUNCT NOUN ADJ NOUN NUM PUNCT NUM NOUN NUM PROPN NOUN NUM ADJ CCONJ NOUN ADP VERB VERB ADV DET ADP PUNCT
71	Ɖò mɔkàn è gbàkún ɔ́ sín ali nù ɔ́ " xó jíjlá gbɔn mɔkàn jí gɔnu lɛ́ɛ sukpɔ́ ɖò xó jíjlá lí nù ɖò Benɛ tò mɛ̀ .	ADP NOUN PRON VERB DET ADV NOUN ADP DET PUNCT NOUN VERB ADV NOUN ADP NOUN DET ADV ADP NOUN VERB ADP ADP ADP PROPN NOUN ADP PUNCT
72	Nǔ è nylá ɖémɛ ɔ́ wɛ́ nyí ɖɔ xó jlá zɔ́ gbɔn mɔkàn jí agbafafa nɛ́ ɔ́ nɔ́ xwédó sɛ́n hwe bǐ nù ǎ .	NOUN PRON AUX ADV DET VERB AUX VERB VERB ADV VERB ADP NOUN ADP NOUN ADJ DET VERB VERB NOUN NOUN ADJ ADP PART PUNCT
73	Bɔ bɛsín xwè mɔkpán ɖye ɖokpóo ɔ́ " sɛ́n jɛn HAAC nɔ́ flín yemɛ ée ɖò xó jíjlá gɔnu yaɖé yaɖé hùn wɛ lɛ́ɛ é .	ADJ VERB NOUN ADJ DET ADV DET PUNCT NOUN ADP PROPN VERB VERB PRON PRON VERB NOUN ADP NOUN ADJ ADJ VERB ADP DET PART PUNCT
74	Ɖò azǎn yɔywɛ ɖé mɛ̀ din ɔ́ " Benɛ tò ɔ́ ná ɖù ablɔɖe tɔn sín xwè 60ɔ́ ɖò awăjíjɛ́ ɖé mɛ̀ .	ADP NOUN VERB DET ADP ADV DET PUNCT PROPN NOUN DET VERB VERB NOUN ADJ ADP NOUN NUM ADP NOUN DET ADP PUNCT
75	Angélique Kijo ko ɖù xwè kpé xwè nù tɔn 60ɔ́ bɛ́ nyí nǔ ɖé bó flá gbɛ ɔ́ bǐ jí .	NOUN PROPN ADV VERB NOUN VERB NOUN ADP ADJ NUM VERB AUX NOUN ADJ ADP VERB NOUN DET ADJ ADP PUNCT
76	Hwenu hansinɔ tewungbeju ɔ́ ɖò xwè kpé xwè nù tɔn 60ɔ́ ɖù wɛ ɔ́ " mɛ ée nɔ́ ko wlán nǔ gbɔn mɔkàn jí lɛ́ɛ é bǐ wɛ́ sɔ́ ɛ́ sù .	NOUN NOUN NOUN DET ADP NOUN VERB NOUN ADP ADJ NUM ADV PART DET PUNCT NOUN PRON VERB ADV VERB NOUN ADP NOUN ADP DET PRON ADJ VERB VERB ADV VERB PUNCT
77	Amɔ̌ nǔ è hɛn hǔn ɔ́ wɛ́ nyí sɔ́ è hansinɔ tɔnjɛji gbɛ ɔ́ tɔn ɛnɛ " Grammy's Award " tɔn lɛ́ɛ sɔ́ ɛ́ sù é .	CCONJ NOUN PRON VERB NOUN DET VERB AUX VERB PRON NOUN VERB NOUN DET ADJ ADP PUNCT PROPN PROPN PUNCT ADJ DET VERB ADV VERB PART PUNCT
78	Gosin Awɔnlin wá yì États - Unis ɔ́ " bó gosin Paris wá yì Johannesburg ɔ́ " xɔntɔn tɔn lɛ́ɛ jihan bó sɔ́ ɛ́ sù .	NOUN NOUN VERB VERB PROPN PUNCT PROPN DET PUNCT ADP NOUN PROPN VERB VERB PROPN DET PUNCT NOUN ADJ DET VERB ADP VERB PRON VERB PUNCT
79	Fúfónu ɔ́ : cɛ́jú 20 sín han ji ɖò nukpɛ́n mɛ̀ wɛ è xò kplé ; Alicia Keys ɖémɛ " Salif Kéïta ɖémɛ " Baaba Mall ɖémɛ bɔ Burna Boy lɔ́ɔ ɖémɛ bɔ ye bǐ ji han lóbó byɔ́ ɖagbe níí .	NOUN DET PUNCT ADV NUM ADV NOUN ADV ADP NOUN ADP VERB PRON VERB VERB PUNCT PROPN PROPN ADV PUNCT PROPN ADV ADV PUNCT PROPN PROPN ADV CCONJ PROPN PROPN ADV ADV CCONJ PRON ADJ ADV ADV CCONJ VERB VERB ADP PUNCT
80	É víví bó sɔ́ akpàkpà mɛ .	PRON ADV ADP VERB NOUN PRON PUNCT
81	Jean Michel Kasbarian ée nyí wěɖéxamɛtɔ́ ɖò ɖò hwɛndo nǔwíwá lɛ́ɛ lí nù ɖò afɔ sɔ́ ɖótè xwé flansée lɛ́ɛ tɔn ée ɖò Benɛ yíkúngban jí ɔ́ " wlán nǔ dó Facebook jí bó dó é yì xwè ɖè xó gbè sɛ́dó (NUM)ɛsɛn tò ɔ́ tɔn lɛ́ɛ .	PROPN PROPN PROPN PRON AUX NOUN ADP ADP VERB NOUN DET ADP ADP ADP NOUN VERB NOUN NOUN ADJ DET ADJ PRON VERB PROPN VERB ADP DET PUNCT NOUN NOUN ADP PROPN ADP ADP VERB PRON VERB NOUN ADP VERB NOUN VERB NOUN NOUN DET ADJ DET PUNCT
82	Nǔ fyan mɛ dó ɖagbe jí kɛɖɛ .	NOUN VERB PRON VERB ADV ADP VERB PUNCT
83	Mariam Chabi TALATA è tògán Patrice TALƆN sɔ́ nú é ná xò kpó ɖó níí bɔ ye ná yì sɔ́mì sɔ́mì tògán tɔn ée jǎwe ɖò azǎn 11ɔ́ lidósùn xwè 2021ɔ́ tɔn gbè webɔ webɔ ɔ́ " hwenuxó yaɖé yaɖé ɖevo wlán gbé é xwè ɖò tòxó ɖiɖɔ tɔn lí nù nɛ́ .	PROPN PROPN PROPN PRON NOUN PROPN PROPN VERB ADP PRON VERB VERB CCONJ VERB ADP CCONJ PRON VERB VERB NOUN NOUN NOUN ADJ PRON VERB ADP NOUN NUM PROPN NOUN NUM ADJ NOUN ADV ADV DET PUNCT NOUN ADJ ADJ ADV VERB PART PRON NOUN ADP NOUN ADJ ADJ ADP NOUN ADJ PUNCT
84	Ɖò xó è tòxó ɖɔ́ gbɛ́ ví tɔn " UP " tɔn lɛ́ɛ ɖɔ mɛ̀ ɔ́ " é tlɛ ɖò tutomɛ yetɔn mɛ̀ lɔ́ɔ nú ye ma sɔ́ ɛ́ mɛ bɔ́ dó mɛ wú tògán tɔn ǎ .	ADP ADJ PRON NOUN SCONJ NOUN ADV ADJ PUNCT PROPN PUNCT ADJ DET ADV ADP DET PUNCT PRON VERB VERB NOUN ADJ ADP ADV ADP PRON VERB VERB DET PRON CCONJ VERB PRON ADP NOUN ADJ PART PUNCT
85	Agbahwlɛntɔ́ TALƆN ná ko sɔ́ ɛ́ ɖó lě tòxó ɖɔ́ gbɛta we acɛkpìkpà ɔ́ tɔn má kpéwú bó ɖè mɛ ɖò yeɖee mɛ ǎ wú " Abraham Zinzinɖoxwé wɛ ɖò nǔ nɛ́ tínmɛ wɛ tɛníígbè élɔ́ ɖò gbaví bowun bowun gɔnu " Frisson Radio " jí .	NOUN PROPN VERB ADV VERB ADV VERB ADV NOUN ADJ NOUN NUM NOUN DET ADJ VERB VERB ADP VERB PRON VERB PRON PRON PART ADP PUNCT PROPN PROPN VERB VERB NOUN ADJ VERB SCONJ NOUN ADJ ADP NOUN ADV ADV NOUN PUNCT PROPN PROPN PUNCT ADP PUNCT
86	Nǔ ɖò ganjí wɛ́ ɔ́ " " Bloc Républicain " kpódó " UP " kpán ná ko ɖó gbè kpɔ́ bó ná xwlé mɛ ɖokpó nú Patrice TALƆN bɛ́ ná bɔ́ dó wǔ tɔn .	NOUN ADP ADV VERB DET PUNCT PUNCT PROPN PROPN PUNCT CCONJ PUNCT PROPN PUNCT CCONJ VERB ADV VERB NOUN ADJ ADP VERB VERB PRON NUM ADP PROPN PROPN CCONJ VERB VERB VERB NOUN ADJ PUNCT
87	É tlɛ sɔ́ wá nyí gǎn - hɔn - yì - tɔ́ ée nɔ́ kpénúkún dó ayijayǐ tòví bǐ kpáa tɔn wú é " Sacca Lafia ( UP ) sín nya ɔ́ ǎ alǒ mɛ wegɔ́ ɔ́ ée xò kpó ɖó nú ɖɛmɛnu gbà jí gán ɔ́ " Robert Gbian ǎ .	PRON VERB VERB VERB AUX NOUN PUNCT NOUN PUNCT VERB PUNCT ADJ PRON AUX VERB ADP NOUN NOUN ADJ ADJ ADJ ADP PART PUNCT PROPN PROPN PUNCT PROPN PUNCT ADP ADV DET PART CCONJ PRON ADJ DET PRON VERB VERB VERB ADP NOUN DET ADP NOUN DET PUNCT PROPN PROPN PART PUNCT
88	È bó lɛ́ xà : agbahwlɛnhwlɛn Patrice TALƆN tɔn : tàn ayi bíbí nɔ tòxó ɖɔ́ tɔ́ ɖé tɔn .	PRON ADP DET VERB PUNCT NOUN PROPN PROPN ADJ PUNCT NOUN NOUN VERB VERB NOUN DET ADJ DET ADJ PUNCT
89	È ko tò ɖayǐ ɖɔ anyumlímlí xixo tò è ɖò Aflika gbéjí lɛ́ɛ tɔn ɔ́ ná tîin bɛsín azǎn 6ɔ́ aluunsùn ɔ́ tɔn wá yì jɛ azǎn 5ɔ́ zofínkplɔ́sùn xwè 2021ɔ́ tɔn mɛ̀ ɖò Caréroun ; è ká wá kpikpe CAN ɔ́ dó xwè 2022ɔ́ mɛ̀ .	PRON ADV NOUN ADV ADP NOUN NOUN NOUN PRON VERB PROPN NOUN DET ADJ DET VERB VERB VERB NOUN NUM PROPN DET ADJ VERB VERB VERB NOUN NUM PROPN NOUN NUM ADJ ADP ADP PROPN PUNCT PRON ADV VERB VERB PROPN DET ADP NOUN NUM ADP PUNCT
90	Nǔ è wú wɛ ɔ́ wɛ́ nyí azɔnkwín kolonâ ée gbá kpé gbɛ ɔ́ bǐ jí é bɛ́ zɔn bɔ è sɔ́ síxú xò bɔlu è nɔ xò bó nɔ́ gbó tò è má kpéwú ǎ lɛ́ɛ é ɔ́ ǎ .	NOUN PRON VERB VERB DET VERB AUX NOUN PROPN PRON VERB VERB NOUN DET ADJ ADP PRON VERB VERB CCONJ PRON VERB VERB NOUN NOUN PRON VERB VERB ADP VERB VERB NOUN PRON VERB VERB PART DET PART DET PART PUNCT
91	Ée è má sɔ́ síxú xò CAN 2021 ɔ́ ǎ ɔ́ " tò è ko ɖò ɖùɖéjí ɖò bɔlu xixo linu ɖò Aflika lɛ́ɛ ná gbɔ́ bó xò " CHAN " yetɔn ɖò Caméroun ɔ́ bɛsín aluunsùn ée jǎwe ɔ́ mɛ̀ .	ADV PRON VERB VERB VERB NOUN PROPN NUM DET PART DET PUNCT NOUN PRON ADV VERB VERB ADP NOUN NOUN NOUN ADP PROPN DET VERB VERB ADP VERB PUNCT PROPN PUNCT ADJ ADP PROPN DET VERB PROPN PRON VERB DET ADP PUNCT
92	Tutomɛ ée ɖɔ̀nǔ dó bɔlu xixo ɔ́ nú ɔ̀ ná wá kɛnu dó hwenu è bɔlu xixo ɔ́ ná bɛ́ ɔ́ wú .	NOUN PRON VERB ADP NOUN NOUN DET ADP DET VERB VERB NOUN ADP NOUN PRON NOUN NOUN DET VERB VERB DET ADP PUNCT
93	Ɖò kplé è è nɔ́ bló azǎn tɛnwe azǎn tɛnwe ɔ́ dòmɛ ɔ́ " gǎn - hɔn - yì - tɔ́ ná gbè ɖɔ è ní sɔ́ tutomɛ ɖé ɖayǐ bónú è ná síxú gbá azɔmɛ xwé ɖokpó nú mɔkàn zɔ́ kplɔ́nkplɔ́n ɖò Benɛ tò mɛ̀ .	ADP VERB PRON PRON VERB VERB NOUN ADJ NOUN ADJ DET NOUN DET PUNCT NOUN PUNCT VERB PUNCT VERB PUNCT ADJ VERB VERB SCONJ PRON ADP VERB NOUN DET VERB SCONJ PRON VERB VERB VERB NOUN NOUN NUM ADP NOUN ADV NOUN ADP PROPN NOUN ADP PUNCT
94	Gbetakɛ́n nɛ́ jɛ túnnú nú kplé è gǎn - hɔn - yì - tɔ́ lɛ́ɛ bló ɖò azǎn 24ɔ́ wǒsùn xwè 2019ɔ́ tɔn gbè é ; bɔ è hwɛ́n Awɔntin ayǐ bó mɔ ɖɔ nǔ nɛ́ ná nyɔ́ .	NOUN ADJ VERB NOUN ADP NOUN PRON NOUN PUNCT VERB PUNCT VERB PUNCT ADJ DET VERB ADP NOUN NUM PROPN NOUN NUM ADJ NOUN PART PUNCT CCONJ PRON VERB NOUN NOUN ADP VERB ADP NOUN ADJ VERB VERB PUNCT
95	Awɔntin hwɛ́n ayǐ nɛ́ zɔ́n bɔ è tuun lě azɔ̌ ná síxú bɛ́ gbɔn lé " bɛ́ ná nyí nyɔ̌na nú azɔxwé ée ɖò mɔzo kpódó mɔkàn kpán lí nù é ( TIC ) lɛ́ɛ é bɔ nyɔ̌wa yetɔn ná jɛ ajò " " lě gbè ɖíɖó kplé yetɔn ɖɔ gbɔn é nɛ́ .	NOUN ADV NOUN ADJ VERB CCONJ PRON VERB ADV NOUN VERB VERB CCONJ ADP PART PUNCT CCONJ VERB AUX NOUN ADP NOUN PRON VERB NOUN CCONJ NOUN CCONJ NOUN ADP PART PUNCT PROPN PUNCT DET PRON CCONJ NOUN ADJ VERB VERB NOUN PUNCT PUNCT ADV NOUN VERB NOUN ADJ ADV ADP PART ADJ PUNCT
96	Ɖò fúfónu ɔ́ " sɔ́mì sɔ́mì ɔ́ yì dó ganjí bɔ nǔ má jɛ gàn gbè ɖé tîin káká ɖé ǎ ; lě nukɔntɔ́ tutomɛ sɔ́mì sɔ́mì tɔn lɛ́ɛ ɖɔ gbɔn é nɛ́ .	ADP NOUN DET PUNCT NOUN NOUN DET VERB ADP ADV CCONJ NOUN VERB VERB NOUN NOUN DET VERB ADV ADJ PART PUNCT ADJ NOUN NOUN NOUN NOUN ADJ DET VERB ADP PART ADJ PUNCT
97	" Nǔgbó wɛ bɔ wǔvɛ́ klewun klewun ɖé lɛ́ɛ tîin ɖò fí tɛnmɛ tɛnmɛ ɖélɛ́ɛ amɔ̌ ( . . . ) nǔ má jɛ gàn gbè ɖé lɛ́ɛ wɛ bó hɛn nǔ tí gblé ɖò sɔ́mì sɔ́mì ɔ́ sín wiwe wú ǎ " " lě Geneviève Bocco Najɔ " gǎn bɔ dó gǎn wú Cena tɔn mɔ gbɔn é nɛ́ .	PUNCT NOUN VERB CCONJ NOUN ADV ADV DET DET VERB ADP ADV ADJ ADJ ADJ CCONJ PUNCT PUNCT PUNCT PUNCT PUNCT NOUN VERB VERB NOUN NOUN DET DET VERB ADP VERB NOUN VERB VERB ADP NOUN NOUN DET ADP NOUN ADP PART PUNCT PUNCT ADJ PROPN PROPN PROPN PUNCT NOUN CCONJ VERB NOUN ADP PROPN ADJ VERB ADP PART ADJ PUNCT
98	Kɛ́n sísɔ́ gbá ɔ́ " ko wá CENA xwé yì 80 % có ɔ́ " CENA gbɛ́ ɖɔ émí kún ná ná kɛ́n ɔ́ ó .	NOUN NOUN VERB DET PUNCT ADV VERB PROPN NOUN VERB NUM NUM ADP DET PUNCT PROPN NOUN VERB PRON ADP VERB VERB NOUN DET ADP PUNCT
99	Amɔ̌ gǎn bɔ́ dó gǎn wú ɔ́ ɖɔ kɛ́n xó kplé lɛ́ɛ ɖò yìyì hú ɖě ye lɛ́n gbɔn é wɛ .	CCONJ NOUN CCONJ VERB NOUN ADP DET VERB NOUN NOUN VERB DET VERB VERB ADV ADJ PRON DET ADP PRON VERB PUNCT
100	È ná ná kɛ́n ɔ́ ɖò we vlɔ́ ɖó aklunɔzangbla ɔ́ tɔn .	PRON VERB VERB NOUN DET VERB NUM VERB ADP NOUN DET ADJ PUNCT
101	" Tutomɛ è mì sɔ́ ɖayǐ ɔ́ byɔ́ ɖɔ azǎn 24ɔ̀ nǔxwásùn ɔ́ tɔn mɛ̀ wɛ mì ná ná kɛ́n ɔ́ " amɔ̌ nyɛ mɔ ɖɔ kɛ́n níná ɔ́ ná ko tɔn nɛ́ " é lín din azǎngagbè ée jǎwe é . "	PUNCT NOUN PRON PRON VERB NOUN DET VERB VERB NOUN NUM PROPN DET ADJ ADP SCONJ PRON VERB VERB NOUN DET PUNCT CCONJ AUX VERB ADP NOUN NOUN DET VERB ADV ADJ ADJ PUNCT PRON VERB ADV NOUN PRON VERB PART PUNCT PUNCT
102	Ée è kàn nǔ nyɔ́ ɛ́ dó ajojijɛ ée tîin ɖò sɔ́mì sɔ́mì ɔ́ lí nù bɔ mɔkàn lɛ́ɛ ɖò lílá wɛ ɔ́ jí ɔ́ " é ɖɔ CENA kún ɖó nǔ è wú é ná ɖó dó bó yígbè ná ɔ́ ɖě ó .	ADV PRON VERB NOUN ADJ DET VERB NOUN PRON VERB ADP NOUN NOUN DET ADP ADP ADJ NOUN DET AUX NOUN ADP DET ADP DET PUNCT PRON VERB PROPN ADP ADJ NOUN PRON ADP PRON VERB VERB VERB ADP VERB VERB DET ADV ADP PUNCT
103	" Mì lɔ́ɔ sè xó nɛ́ lɛ́ɛ amɔ̌ mì ká ɖó nǔ è mì ná yígbè tɔn ɔ́ ɖě ǎ " " Geneviève Bocco Najɔ wɛ ɖɔ mɔ̌ .	PUNCT PRON VERB NOUN ADJ ADJ DET CCONJ PRON ADV VERB NOUN PRON PRON VERB VERB ADJ DET ADP PART PUNCT PUNCT PROPN PROPN PROPN VERB VERB NOUN PUNCT
104	É ɖɔ ényí mɛɖé ɖó nǔ vɛ́ adɔ̌ mɛ̀ ɖé ɖò ali nɛ́ nù ɔ́ " sɛ́n gbá jí dódó ɔ́ wɛ é ná ɖɔ ná " eyɛ kɛɖɛ wɛ́ ɖò acɛ bó ná gbo hwɛ ɖò sɔ́mì sɔ́mì lí xò .	PRON VERB SCONJ PRON VERB NOUN ADJ NOUN ADP DET VERB NOUN ADJ ADP DET PUNCT NOUN NOUN ADP ADP DET VERB PRON VERB VERB VERB PUNCT PRON ADV VERB VERB NOUN ADP VERB VERB VERB ADP NOUN NOUN ADP ADV PUNCT
105	Bó ná dó dalɔ Benɛ ɖò zali xá azɔnkwín Kovidi - 19 lí nù ɔ́ " tutomɛ ée nɔ́ ɖɔ̀nǔ dó lanmɛ ná nɔ ganjí wú ɖò gbɛ ɔ́ mɛ̀ ɔ́ " gbɔn afɔ sɔ́ ɖò tè tɔn ée ɖò Benɛ é jí bó ná alyannu ɖé lɛ́ɛ acɛkpìkpà ɔ́ .	ADP VERB VERB VERB PROPN ADP VERB ADV NOUN NOUN PUNCT NUM ADV ADP DET PUNCT NOUN PRON VERB VERB ADP NOUN VERB VERB ADV ADP ADP NOUN DET ADP DET PUNCT ADP NOUN VERB VERB NOUN ADJ PRON VERB PROPN PART ADP ADP VERB NOUN ADJ DET NOUN DET PUNCT
106	Gǎn - hɔn - yì - tɔ́ gbásá ée nɔ kpénúkún dó lanmɛ ná nɔ ganjí wú é mɛ wɛ nǔwíwá ée nyí nǔ níná mɛ ɔ́ è bló ɖè ɖò táatagbè azǎn 12ɔ́ nǔxwásùn xwè 2020ɔ́ tɔn gbè .	NOUN PUNCT VERB PUNCT VERB PUNCT ADJ NOUN PRON AUX VERB ADP NOUN VERB VERB ADV ADP PART PRON VERB NOUN PRON AUX NOUN ADP PRON DET PRON VERB ADP ADP NOUN NOUN NUM PROPN NOUN NUM ADJ NOUN PUNCT
107	Mɛ ɖe sɛdo OMS tɔn ée afɔ sɔ ɖo tè tɔ nyí ahwan nukɔn sya ná ɔ́ " hɛn alyannu tɛnmɛ tɛnmɛ wá :	NOUN ADJ NOUN PROPN ADJ PRON NUM VERB VERB VERB ADJ AUX NOUN ADJ VERB VERB DET PUNCT NOUN NOUN ADJ ADJ VERB PUNCT
108	avɔ è dotóo lɛ́ɛ nɔ sìn kɔ é " cici " awɔntin cyɔn nù " awu è dotóo lɛ́ɛ nɔ dó é " . . .	PROPN PRON VERB DET VERB VERB VERB PART PUNCT NOUN PUNCT NOUN NOUN ADP PUNCT NOUN PRON ADV DET VERB VERB PART PUNCT PUNCT PUNCT PUNCT
109	Gbɔn xó è afɔ sɔ ɖo tè tɔ OMS tɔn ɖɔ ɔ́ gblamɛ ɔ́ " alyannu nukɔntɔn è è ná nɛ́ lɛ́ɛ ɔ́ " è ná bɛ́ dó dotóoxwé è ɖò Kutɔnu bɔ è ɖò mɛ ée wú azɔnkwín kolonâ ɔ́ ɖè ɔ́ tɔju ɖè wɛ é .	ADP VERB PRON NUM VERB ADP VERB ADJ PROPN ADJ SCONJ DET ADP DET PUNCT NOUN ADJ PRON PRON VERB ADJ DET DET PUNCT PRON VERB VERB VERB NOUN PRON VERB PROPN CCONJ PRON VERB PRON PRON VERB NOUN PROPN DET PART DET ADJ ADP PART PART PUNCT
110	Alyannu ɖevo lɛ́ɛ ná wá gɔna " lě Harouna Djingarey ɖɔ gbɔn é nɛ́ .	NOUN ADJ DET VERB VERB VERB PUNCT ADJ PROPN NOUN DET ADP PART ADJ PUNCT
111	Ɖò acɛkpìkpà ɔ́ sín nyǐkɔ mɛ ɔ́ " mɛ bɔ́ dó mɛ wú gǎn - hɔn - yì - tɔ́ ée nɔ kpénúkún lanmɛ ná nɔ ganjí wú é ɔ́ tɔn ɔ́ dó gbè nǔnamɛtɔ́ lɛ́ɛ .	ADP NOUN DET ADP NOUN PRON DET PUNCT NOUN CCONJ VERB NOUN ADP NOUN PUNCT VERB PUNCT VERB PUNCT ADJ PRON VERB VERB NOUN VERB VERB ADV ADP PART DET ADJ DET ADP NOUN NOUN DET PUNCT
112	Pétas Akɔgbetɔ tínmɛ ɖɔ nǔníná nɛ́ ɔ́ jɛ gàn mɛ .	ADV NOUN VERB ADP NOUN ADJ DET VERB NOUN ADP PUNCT
113	Ée acɛkpìkpà ɔ́ ko jó alɔ dó nú bónú è ná gbéjé azɔnkwín ɔ́ ɖò lanmɛ nú mɛ ée é ko ɖè nyǐ ɖayǐ lɛ́ɛ ɔ́ " alyannu è OMS ná lɛ́ɛ ná wà ɖagbe ɖo akpá gege xwé .	PRON NOUN DET ADV VERB NOUN ADP ADP SCONJ PRON VERB VERB NOUN DET ADP NOUN ADP NOUN PRON PRON ADV VERB AUX ADV DET DET PUNCT NOUN PRON PROPN VERB DET VERB VERB ADV ADP NOUN ADV NOUN PUNCT
114	Gbɔjɛ hwenu xwè fúfónu tɔn ɔ́ ná bɛ́ bɛsín axɔsúzángbè azǎn 24ɔ́ lyasùn ɔ́ tɔn wá yì jɛ aklunɔzangbla azǎn 27ɔ́ zoosùn ɔ́ tɔn .	ADP NOUN NOUN NOUN ADJ DET VERB VERB VERB NOUN NOUN NUM PROPN DET ADJ VERB VERB ADP NOUN NOUN NUM PROPN DET ADJ PUNCT
115	Azɔmɛ bibɛ xwè 2020ɔ́ - 2021ɔ́ ná tîin ɖò tɛníígbè azǎn 28ɔ́ zoosùn ɔ́ tɔn .	NOUN ADV NOUN NUM PUNCT NUM VERB VERB ADP NOUN NOUN NUM PROPN DET ADJ PUNCT
116	È xà nǔ è kàn azɔnkwín kolonâ ɔ́ bǐ " Adonis Bohoun .	PRON VERB NOUN PRON VERB NOUN PROPN DET ADJ PUNCT PROPN PROPN PUNCT
117	Clarisse Gauthe ɔ́ nyí gǎn ɖò hwɛ zɛ yì tò mɛ xwé ɖé tɔn ɖò Kutɔnu .	PROPN PROPN DET AUX NOUN ADP NOUN VERB VERB NOUN PRON NOUN ADJ ADJ ADP PROPN PUNCT
118	Sùn we ɖye ɖokpóo wɛ é gbɔ́ bó sú hɔn tɔn lɛ́ɛ ɖó azɔ̌ sɔ ɖè ǎ .	NOUN NUM DET ADV VERB PRON VERB ADP VERB VERB ADJ DET VERB NOUN VERB ADV PART PUNCT
